"","rated","turns","victory_status","winner","increment_code","white_id","white_rating","black_id","black_rating","opening_name","shortname","avgrating","starttime","gametype"
"177","TRUE",177,"outoftime","white","10+3","au118",1535,"eideral",1609,"Italian Game: Two Knights Defense |  Polerio Defense |  Bishop Check Line","Italian Game",1572,"10","Classical"
"178","TRUE",57,"resign","white","7+3","tca1004",1437,"eideral",1552,"Italian Game","Italian Game",1494.5,"7","Blitz"
"179","TRUE",29,"mate","white","7+3","eideral",1513,"atorius",1456,"Sicilian Defense","Sicilian Defense",1484.5,"7","Blitz"
"180","TRUE",70,"resign","black","10+0","pablocas",1355,"eideral",1478,"Italian Game: Two Knights Defense |  Modern Bishop's Opening","Italian Game",1416.5,"10","Classical"
"181","TRUE",97,"mate","white","10+0","tabellaria",1638,"grubear",1614,"Italian Game: Anti-Fried Liver Defense","Italian Game",1626,"10","Classical"
"182","TRUE",99,"resign","white","6+5","tabellaria",1613,"rangelelbano",1934,"Caro-Kann Defense: Maroczy Variation |  Maroczy Gambit","Caro-Kann Defense",1773.5,"6","Blitz"
"183","FALSE",74,"resign","black","10+0","f2f",1865,"tabellaria",1613,"Queen's Pawn Game: Torre Attack","Queen's Pawn Game",1739,"10","Classical"
"184","TRUE",48,"mate","black","8+0","playforpleasure",1776,"tabellaria",1587,"Queen's Pawn Game","Queen's Pawn Game",1681.5,"8","Blitz"
"185","TRUE",77,"mate","white","15+0","tabellaria",1568,"mattieuw2",1593,"French Defense: Marshall Variation","French Defense",1580.5,"15","Classical"
"186","TRUE",80,"resign","black","15+0","mattieuw2",1605,"tabellaria",1546,"Scandinavian Defense: Icelandic-Palme Gambit","Scandinavian Defense",1575.5,"15","Classical"
"187","TRUE",87,"mate","white","10+0","tabellaria",1515,"blackphish",1379,"Scandinavian Defense: Mieses-Kotroc Variation","Scandinavian Defense",1447,"10","Classical"
"188","TRUE",54,"resign","black","10+0","jabar72",1511,"tabellaria",1516,"Queen's Gambit Declined","Queen's Gambit Declined",1513.5,"10","Classical"
"189","TRUE",67,"resign","black","10+0","little---a",1464,"tabellaria",1495,"Ruy Lopez: Exchange Variation |  Normal Variation","Ruy Lopez",1479.5,"10","Classical"
"190","TRUE",21,"mate","white","10+0","tabellaria",1470,"little---a",1475,"King's Pawn Game: Damiano Defense","King's Pawn Game",1472.5,"10","Classical"
"191","TRUE",14,"mate","black","10+0","pasch0s",1490,"tabellaria",1440,"Italian Game: Schilling-Kostic Gambit","Italian Game",1465,"10","Classical"
"192","FALSE",71,"resign","white","15+15","nadanadora",1611,"xad55toque",1974,"Queen's Gambit Declined: Semi-Tarrasch |  San Sebastian Variation","Queen's Gambit Declined",1792.5,"15","Classical"
"193","TRUE",62,"resign","black","10+0","vpull9",1584,"nadanadora",1611,"English Opening: Symmetrical Variation |  Anti-Benoni Variation","English Opening",1597.5,"10","Classical"
"194","TRUE",48,"resign","black","10+0","ramzaid",1942,"nadanadora",1611,"Van't Kruijs Opening","Van't Kruijs Opening",1776.5,"10","Classical"
"195","TRUE",6,"outoftime","black","10+2","mejjes",1217,"nadanadora",1611,"Four Knights Game","Four Knights Game",1414,"10","Classical"
"196","TRUE",72,"resign","white","15+15","nadanadora",1611,"googol100",1478,"Sicilian Defense: Quinteros Variation","Sicilian Defense",1544.5,"15","Classical"
"197","TRUE",40,"mate","black","15+15","googol100",1486,"nadanadora",1552,"King's Pawn Game: Dresden Opening","King's Pawn Game",1519,"15","Classical"
"198","TRUE",59,"mate","white","10+0","corvusossifragus",1532,"nadanadora",1500,"French Defense: Steinitz Attack","French Defense",1516,"10","Classical"
"199","TRUE",83,"resign","white","10+0","quarks_sparks",1531,"doom12384",1593,"Four Knights Game: Gunsberg Variation","Four Knights Game",1562,"10","Classical"
"200","TRUE",99,"draw","draw","10+0","lagos16",1449,"doom12384",1597,"Four Knights Game: Ranken Variation","Four Knights Game",1523,"10","Classical"
"201","TRUE",89,"resign","white","10+0","runmael",1604,"doom12384",1614,"Four Knights Game: Spanish Variation |  Classical Variation","Four Knights Game",1609,"10","Classical"
"202","TRUE",96,"resign","black","10+0","nitegazer",1550,"doom12384",1605,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",1577.5,"10","Classical"
"203","FALSE",21,"resign","white","10+0","jejeh",1500,"doom12384",1605,"Four Knights Game: Italian Variation |  Noa Gambit","Four Knights Game",1552.5,"10","Classical"
"204","TRUE",81,"resign","white","25+5","bwalmer",1864,"ajaysharma261253",1805,"Sicilian Defense: Closed Variation |  Fianchetto Variation","Sicilian Defense",1834.5,"25","Classical"
"205","TRUE",52,"resign","white","25+5","bwalmer",1851,"yura_kudelia_12",1853,"Ruy Lopez: Berlin Defense |  Rio Gambit Accepted","Ruy Lopez",1852,"25","Classical"
"206","TRUE",51,"resign","white","10+0","spendius",1861,"bwalmer",1863,"Caro-Kann Defense","Caro-Kann Defense",1862,"10","Classical"
"207","TRUE",48,"draw","draw","10+0","tfeng",1618,"wahana81",1609,"French Defense: Knight Variation","French Defense",1613.5,"10","Classical"
"208","TRUE",20,"resign","black","10+0","wahana81",1620,"tfeng",1607,"Van't Kruijs Opening","Van't Kruijs Opening",1613.5,"10","Classical"
"209","TRUE",50,"mate","black","10+0","tfeng",1621,"ilkayus",1496,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack","Sicilian Defense",1558.5,"10","Classical"
"210","TRUE",106,"mate","black","10+0","thesmallbang",1623,"tfeng",1623,"Ruy Lopez: Cozio Defense","Ruy Lopez",1623,"10","Classical"
"211","TRUE",19,"resign","white","10+0","tfeng",1612,"mikeu",1614,"Italian Game","Italian Game",1613,"10","Classical"
"212","TRUE",22,"resign","white","10+0","famiss11",1605,"tfeng",1624,"Italian Game: Giuoco Pianissimo |  Normal","Italian Game",1614.5,"10","Classical"
"213","TRUE",69,"resign","black","10+0","tfeng",1631,"bishopkerry01",1684,"Sicilian Defense","Sicilian Defense",1657.5,"10","Classical"
"214","TRUE",34,"mate","black","10+0","vineetg101",1636,"tfeng",1619,"Italian Game: Classical Variation |  Closed Variation","Italian Game",1627.5,"10","Classical"
"215","TRUE",40,"mate","black","10+0","tfeng",1613,"kei0075",1617,"Italian Game: Two Knights Defense |  Traxler Counterattack","Italian Game",1615,"10","Classical"
"216","TRUE",108,"resign","black","10+0","tfeng",1627,"facurezzo",1495,"Italian Game: Hungarian Defense","Italian Game",1561,"10","Classical"
"217","TRUE",27,"resign","white","10+0","facurezzo",1480,"tfeng",1643,"Bishop's Opening","Bishop's Opening",1561.5,"10","Classical"
"218","TRUE",63,"resign","white","10+0","tfeng",1631,"wahidmahmom90",1652,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack","Sicilian Defense",1641.5,"10","Classical"
"219","TRUE",71,"resign","white","10+0","tfeng",1630,"marcel55",1638,"Italian Game: Anti-Fried Liver Defense","Italian Game",1634,"10","Classical"
"220","TRUE",92,"mate","black","10+0","locomotora",1414,"tfeng",1624,"Ruy Lopez: Cozio Defense","Ruy Lopez",1519,"10","Classical"
"221","TRUE",47,"mate","white","10+0","tfeng",1619,"locomotora",1419,"Italian Game: Two Knights Defense |  Knight Attack","Italian Game",1519,"10","Classical"
"222","TRUE",48,"resign","white","10+0","ewama",1649,"tfeng",1639,"Bishop's Opening","Bishop's Opening",1644,"10","Classical"
"223","TRUE",49,"mate","white","10+0","fox22634",1705,"tfeng",1636,"Scotch Game: Classical Variation","Scotch Game",1670.5,"10","Classical"
"224","TRUE",64,"resign","black","10+0","tfeng",1647,"traverru",1635,"Sicilian Defense: Najdorf Variation","Sicilian Defense",1641,"10","Classical"
"225","TRUE",29,"resign","white","10+0","tfeng",1637,"tmanu",1627,"Italian Game: Classical Variation #2","Italian Game",1632,"10","Classical"
"226","TRUE",45,"resign","white","10+0","tfeng",1626,"mstelles",1631,"Italian Game","Italian Game",1628.5,"10","Classical"
"227","TRUE",92,"resign","black","10+0","shafer24",1634,"tfeng",1603,"Bishop's Opening","Bishop's Opening",1618.5,"10","Classical"
"228","TRUE",40,"mate","black","10+0","ironboy",1611,"tfeng",1591,"Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation","Italian Game",1601,"10","Classical"
"229","TRUE",123,"mate","white","10+0","tfeng",1579,"ironboy",1623,"Italian Game: Giuoco Piano |  Aitken Variation","Italian Game",1601,"10","Classical"
"230","TRUE",71,"draw","draw","10+0","tfeng",1570,"rmorais23",1555,"Italian Game: Anti-Fried Liver Defense","Italian Game",1562.5,"10","Classical"
"231","TRUE",97,"mate","white","10+0","tfeng",1559,"eyany",1557,"French Defense: Knight Variation","French Defense",1558,"10","Classical"
"232","TRUE",57,"resign","white","10+0","dandisd",1550,"tfeng",1567,"Sicilian Defense: Smith-Morra Gambit Declined |  Push Variation","Sicilian Defense",1558.5,"10","Classical"
"233","TRUE",38,"resign","white","5+7","tfeng",1560,"agusfil",1419,"Caro-Kann Defense: Advance Variation","Caro-Kann Defense",1489.5,"5","Blitz"
"234","TRUE",111,"resign","white","8+0","yalicapkini",1840,"tfeng",1564,"Scotch Game: Haxo Gambit","Scotch Game",1702,"8","Blitz"
"235","TRUE",92,"draw","draw","8+10","tienc12345",1926,"elham1",1737,"Zukertort Opening: Queenside Fianchetto Variation","Zukertort Opening",1831.5,"8","Blitz"
"236","TRUE",40,"resign","black","10+0","joselito-carnaval",1780,"arjunshenoyk",2132,"Sicilian Defense: Najdorf Variation","Sicilian Defense",1956,"10","Classical"
"237","TRUE",58,"resign","black","10+0","rustam9",966,"iamasd1",1124,"Scandinavian Defense","Scandinavian Defense",1045,"10","Classical"
"238","TRUE",118,"mate","black","10+0","rustam9",971,"bohne",1149,"King's Pawn Game: Nimzowitsch Defense","King's Pawn Game",1060,"10","Classical"
"239","TRUE",11,"mate","white","15+15","cris865",1238,"rustam9",985,"Van't Kruijs Opening","Van't Kruijs Opening",1111.5,"15","Classical"
"240","TRUE",163,"outoftime","draw","10+0","rustam9",972,"granham",1247,"English Opening: King's English Variation","English Opening",1109.5,"10","Classical"
"241","TRUE",37,"resign","black","10+0","rustam9",974,"fiksse",1129,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1051.5,"10","Classical"
"242","TRUE",80,"outoftime","black","10+0","rustam9",998,"juniohispano",937,"French Defense: Pelikan Variation","French Defense",967.5,"10","Classical"
"243","TRUE",78,"resign","black","10+0","rustam9",1016,"rainbowstream",1126,"Van't Kruijs Opening","Van't Kruijs Opening",1071,"10","Classical"
"244","TRUE",89,"outoftime","draw","10+0","rustam9",1025,"madmadge",1153,"French Defense: Mediterranean Defense","French Defense",1089,"10","Classical"
"245","TRUE",42,"mate","black","10+0","rustam9",1047,"brainsurgery",1151,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1099,"10","Classical"
"246","TRUE",101,"outoftime","white","10+0","gus247",1127,"rustam9",1044,"King's Pawn Game: Wayward Queen Attack","King's Pawn Game",1085.5,"10","Classical"
"247","TRUE",65,"outoftime","white","10+0","rustam9",1020,"cromanoide",1200,"Queen's Pawn Game: Zukertort Variation","Queen's Pawn Game",1110,"10","Classical"
"248","TRUE",60,"mate","black","10+0","rustam9",1069,"ck666",1071,"Queen's Pawn Game: Symmetrical Variation","Queen's Pawn Game",1070,"10","Classical"
"249","TRUE",71,"draw","draw","10+0","ck666",1071,"rustam9",1068,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",1069.5,"10","Classical"
"250","TRUE",44,"resign","black","10+0","rustam9",1115,"davidmcdavidface",1223,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1169,"10","Classical"
"251","TRUE",20,"resign","black","10+0","rustam9",1190,"danst3rs",1213,"Queen's Pawn Game: Chigorin Variation","Queen's Pawn Game",1201.5,"10","Classical"
"252","TRUE",40,"resign","black","10+0","rustam9",1500,"mijndochterenik2151",1500,"Scandinavian Defense","Scandinavian Defense",1500,"10","Classical"
"253","TRUE",59,"resign","black","15+10","spikyturtle",1367,"josepoliutla",1866,"Van't Kruijs Opening","Van't Kruijs Opening",1616.5,"15","Classical"
"254","TRUE",34,"resign","black","10+0","master22ar",1558,"spikyturtle",1358,"Ruy Lopez: Closed Variations |  Rosen Attack","Ruy Lopez",1458,"10","Classical"
"255","TRUE",52,"resign","black","5+8","spikyturtle",1376,"rfabian",1469,"Van't Kruijs Opening","Van't Kruijs Opening",1422.5,"5","Blitz"
"256","TRUE",31,"resign","black","5+5","spikyturtle",1373,"zuzino",2148,"Sicilian Defense: French Variation","Sicilian Defense",1760.5,"5","Blitz"
"257","TRUE",125,"mate","white","8+0","pllm",1382,"jutton1",1414,"French Defense: Exchange Variation","French Defense",1398,"8","Blitz"
"258","TRUE",76,"resign","black","15+5","ahmedham",1320,"jutton1",1400,"French Defense: Knight Variation","French Defense",1360,"15","Classical"
"259","FALSE",53,"resign","white","30+0","jutton1",1383,"febozn",1242,"Queen's Pawn Game: Zukertort Variation","Queen's Pawn Game",1312.5,"30","Classical"
"260","TRUE",116,"outoftime","black","16+0","agabek1948",1469,"jutton1",1357,"French Defense: Advance Variation |  Paulsen Attack","French Defense",1413,"16","Classical"
"261","FALSE",53,"resign","white","25+0","jutton1",1357,"deekay17",959,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",1158,"25","Classical"
"262","TRUE",110,"draw","draw","15+10","cagliostro97",1588,"metaxas",1691,"Italian Game: Giuoco Pianissimo |  Normal","Italian Game",1639.5,"15","Classical"
"263","TRUE",67,"mate","white","15+3","cagliostro97",1541,"gennai",1586,"Sicilian Defense: Accelerated Dragon |  Modern Variation","Sicilian Defense",1563.5,"15","Classical"
"264","TRUE",94,"resign","black","30+0","qc-patzer",1563,"cagliostro97",1498,"French Defense: Tarrasch Variation","French Defense",1530.5,"30","Classical"
"265","TRUE",37,"mate","white","20+0","andrea78",1612,"energique",1450,"Caro-Kann Defense: Exchange Variation","Caro-Kann Defense",1531,"20","Classical"
"266","FALSE",34,"resign","white","15+15","sumipcg",1327,"energique",1450,"Caro-Kann Defense: Hillbilly Attack","Caro-Kann Defense",1388.5,"15","Classical"
"267","FALSE",41,"outoftime","white","10+0","jonikss",1245,"energique",1450,"Caro-Kann Defense: Advance Variation","Caro-Kann Defense",1347.5,"10","Classical"
"268","TRUE",14,"resign","black","8+8","adcz",1728,"sreeraman",1500,"Italian Game: Two Knights Defense","Italian Game",1614,"8","Blitz"
"269","TRUE",43,"resign","white","5+9","kyanh",1576,"sabir747",1386,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",1481,"5","Blitz"
"270","TRUE",41,"mate","white","5+8","hilarious2022",1353,"kyanh",1595,"Caro-Kann Defense: Accelerated Panov Attack","Caro-Kann Defense",1474,"5","Blitz"
"271","TRUE",49,"resign","white","16+7","kyanh",1591,"nasa179",1326,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",1458.5,"16","Classical"
"272","TRUE",70,"outoftime","black","5+5","petrinja1",1727,"kyanh",1574,"Scandinavian Defense: Modern Variation #2","Scandinavian Defense",1650.5,"5","Blitz"
"273","TRUE",50,"resign","black","10+0","luckynrone",1877,"kyanh",1558,"French Defense: Steinitz Variation #2","French Defense",1717.5,"10","Classical"
"274","TRUE",148,"outoftime","draw","10+0","kyanh",1529,"fivetimes",1763,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",1646,"10","Classical"
"275","TRUE",62,"mate","black","10+7","sadecebeyaz",1590,"kyanh",1515,"Scandinavian Defense: Modern Variation #2","Scandinavian Defense",1552.5,"10","Classical"
"276","TRUE",52,"mate","black","10+0","manikandan_25",1675,"kyanh",1505,"Scandinavian Defense: Panov Transfer","Scandinavian Defense",1590,"10","Classical"
"277","TRUE",26,"mate","black","10+0","nandito_messi",1547,"kyanh",1491,"Scandinavian Defense: Panov Transfer","Scandinavian Defense",1519,"10","Classical"
"278","TRUE",2,"draw","draw","10+0","marianocharly",1641,"kyanh",1502,"Scandinavian Defense","Scandinavian Defense",1571.5,"10","Classical"
"279","TRUE",56,"resign","black","10+0","martinlutherking",1482,"kyanh",1484,"Scandinavian Defense: Modern Variation #2","Scandinavian Defense",1483,"10","Classical"
"280","TRUE",31,"mate","white","10+0","mat-chess",1919,"kyanh",1488,"English Opening: Caro-Kann Defensive System","English Opening",1703.5,"10","Classical"
"281","TRUE",45,"resign","white","10+0","kyanh",1470,"avonskillstreet",1684,"Queen's Pawn Game: Mason Attack","Queen's Pawn Game",1577,"10","Classical"
"282","TRUE",17,"resign","white","10+0","gucanni",1586,"kyanh",1473,"Queen's Pawn Game: London System","Queen's Pawn Game",1529.5,"10","Classical"
"283","TRUE",46,"draw","draw","7+5","jobwoge",1356,"kyanh",1491,"Scandinavian Defense","Scandinavian Defense",1423.5,"7","Blitz"
"284","TRUE",38,"resign","white","5+5","bud4la",1529,"fischerdipper",1639,"French Defense: Knight Variation","French Defense",1584,"5","Blitz"
"285","TRUE",35,"resign","white","5+5","puppoo1981",1568,"fischerdipper",1636,"French Defense: Pelikan Variation","French Defense",1602,"5","Blitz"
"286","TRUE",122,"mate","black","5+5","george_35",1354,"fischerdipper",1631,"French Defense: Schlechter Variation","French Defense",1492.5,"5","Blitz"
"287","TRUE",71,"mate","white","5+5","fischerdipper",1626,"george_35",1384,"Sicilian Defense: Chekhover Variation","Sicilian Defense",1505,"5","Blitz"
"288","TRUE",2,"outoftime","black","5+5","fischerdipper",1646,"hooponopono",1795,"Queen's Pawn Game","Queen's Pawn Game",1720.5,"5","Blitz"
"289","TRUE",74,"mate","black","5+5","adhen",1769,"fischerdipper",1659,"English Opening: Great Snake Variation","English Opening",1714,"5","Blitz"
"290","TRUE",85,"resign","white","5+5","adhen",1752,"fischerdipper",1677,"English Opening: Anglo-Indian Defense","English Opening",1714.5,"5","Blitz"
"291","TRUE",38,"resign","black","5+5","fischerdipper",1688,"adhen",1743,"Sicilian Defense: Kan Variation |  Wing Attack","Sicilian Defense",1715.5,"5","Blitz"
"292","TRUE",41,"resign","white","5+5","diazbrothers",1582,"fischerdipper",1704,"French Defense: Knight Variation","French Defense",1643,"5","Blitz"
"293","TRUE",121,"mate","white","5+5","fischerdipper",1693,"ffuentes90",1666,"Sicilian Defense: Chekhover Variation","Sicilian Defense",1679.5,"5","Blitz"
